#timestep	smd_com_force	smd_com_displacement	smd_fixed_dist
161340	775.5315243080312	157.205449175018	194.95742606346136
161350	540.6600641602095	157.68843627033812	195.4625908948564
161360	601.1489648909653	157.5784004408348	195.33220914908017
161370	748.0502774536614	157.28479872795813	195.0270632004184
161380	670.0953067538499	157.44149868524096	195.19602751623813
161390	638.9441553573245	157.5233043546138	195.26985350406756
161400	646.0989663688295	157.5141988567786	195.26448913332908
161410	623.8501782096337	157.58384647307463	195.32077121373956
161420	419.83458882482216	158.0333788758125	195.76350385066672
161430	389.413457342054	158.10663833254625	195.83781894345634
161440	449.9912332887916	158.01037098085942	195.7257099199285
161450	449.0454514961084	158.0023905577708	195.73866937220146
161460	725.2933868498925	157.4346883533323	195.1660375949668
161470	657.3171893496274	157.57068879771597	195.31216171580306
161480	683.9677754129492	157.51205102839248	195.26375045983318
161490	712.7363957497214	157.47446810495316	195.21400049263883
161500	720.1291974646942	157.47386549476482	195.21137944356624
161510	749.8521595005726	157.43211537843516	195.15945467901366
161520	633.6509255226947	157.68879364970422	195.41145466261693
161530	590.5394901157832	157.78521136766673	195.51193161024725
161540	688.6899979181555	157.59407284741428	195.31064878385408
161550	661.8276620532675	157.65278906468836	195.37818600388835
161560	715.8125332699603	157.55506121110304	195.26620283920104
161570	769.6830898074916	157.45718968294358	195.16498658091825
161580	779.4640375370202	157.4629326130509	195.1549794554574
161590	916.8317544187997	157.1945641429476	194.87247027417698
161600	874.8805303768243	157.2927955290709	194.97008919834346
161610	676.5353544898189	157.71639800454832	195.39970168477737
161620	787.9795651541659	157.49389866742817	195.17997063246526
161630	873.2901226769573	157.3178197209704	195.01325257217778
161640	846.8183639388424	157.3576527866768	195.07151886128838
161650	881.2544625893049	157.2696641768474	195.0090808398419
161660	820.2488995075531	157.38873895423416	195.14374145757276
161670	746.9444110671527	157.52733043523205	195.31062787470117
161680	784.4411151451105	157.4502058281101	195.24401568112143
161690	702.7396861412669	157.60354692300547	195.41600432137076
161700	828.1516619579714	157.32600654131645	195.15931111392047
161710	781.9753335916826	157.4334964462213	195.2619159162892
161720	744.6917116219638	157.50188916783327	195.34648509563718
161730	756.212437952275	157.49728456450032	195.3290584017135
161740	668.4184330379177	157.67710947377083	195.51471709807421
161750	741.6578779643214	157.55884147878123	195.37761828953182
161760	755.8949534190626	157.55147719372474	195.35940230083628
161770	674.8983754365664	157.73587890177424	195.54522284016554
161780	564.293405510783	157.97090354014014	195.7852671349149
161790	566.920073096758	157.9415184048045	195.78287525524289
161800	611.2645370076445	157.85304819777326	195.70003414307317
161810	518.9651483602506	158.030397488694	195.8944087244452
161820	386.2460354059169	158.30357075746102	196.1834375361488
