13500	313.7516
13510	309.7359
13520	310.6683
13530	310.1214
13540	306.5193
13550	305.9522
13560	312.1391
13570	313.0186
13580	310.4577
13590	312.5012
13600	311.4133
13610	309.7116
13620	313.3664
13630	318.9058
13640	311.4420
13650	307.7375
13660	303.8899
13670	309.2618
13680	312.1453
13690	306.5072
13700	311.0315
13710	307.7308
13720	315.7929
13730	311.5946
13740	308.3604
13750	308.6575
13760	310.4928
13770	307.7132
13780	310.9252
13790	308.2273
13800	310.6132
13810	307.4799
13820	306.5491
13830	303.9319
13840	301.6065
13850	306.6586
13860	311.6793
13870	311.5821
13880	307.2672
13890	312.2935
13900	309.9400
13910	313.3448
13920	311.4822
13930	302.0016
13940	310.9583
13950	310.5047
13960	308.6975
13970	312.0972
13980	307.7573
13990	304.4149
14000	308.1124
14010	302.3858
14020	311.8002
14030	307.6290
14040	305.4736
14050	307.9726
14060	310.5227
14070	307.6702
14080	304.0754
14090	306.6408
14100	304.5740
14110	305.5214
14120	302.7082
14130	304.3377
14140	307.0413
14150	304.8929
14160	305.5389
14170	301.7781
14180	303.7485
14190	307.9843
14200	308.9140
14210	305.8554
14220	307.9185
14230	301.8603
14240	306.1748
14250	302.3773
14260	305.0026
14270	306.6013
14280	307.8975
14290	309.6126
14300	309.5740
14310	313.1337
14320	311.1732
14330	312.9151
14340	313.7747
14350	307.7206
14360	308.5981
14370	311.2252
14380	310.2427
14390	310.6968
14400	310.7498
14410	309.9571
14420	306.8771
14430	312.4770
14440	305.0737
14450	305.4107
14460	308.0989
14470	309.6025
14480	316.4075
14490	308.7668
14500	313.2745
14510	306.2922
14520	305.1261
14530	312.1671
14540	308.8970
14550	310.7743
14560	310.8222
14570	308.2890
14580	310.3673
14590	310.5673
14600	312.7217
14610	311.8776
14620	313.1951
14630	312.1587
14640	314.5875
14650	310.3384
14660	313.3238
14670	306.5905
14680	308.9385
14690	309.7749
14700	307.8014
14710	307.2655
14720	308.2653
14730	311.6175
14740	311.2545
14750	309.8584
14760	312.1387
14770	309.0243
14780	313.0703
14790	303.7097
14800	306.4354
14810	307.1861
14820	310.8721
14830	308.4727
14840	309.0781
14850	307.2809
14860	304.3669
14870	308.0721
14880	306.5507
14890	310.1168
14900	311.3504
14910	309.9346
14920	310.7868
14930	306.6342
14940	310.4951
14950	304.4700
14960	311.9213
14970	308.6040
14980	307.0810
14990	308.3636
15000	312.1290
15010	311.2251
15020	309.6100
15030	300.8462
15040	309.8325
15050	306.4677
15060	313.1438
15070	306.5305
15080	312.4122
15090	306.3504
15100	309.1074
15110	307.4079
15120	301.3265
15130	306.0454
15140	305.8549
15150	309.9273
15160	307.3712
15170	306.7832
15180	304.7327
15190	311.7276
15200	307.3279
15210	307.9752
15220	303.9705
15230	305.0753
15240	308.5373
15250	305.5387
15260	299.6969
15270	309.2562
15280	306.5956
15290	306.2958
15300	310.2591
15310	307.5571
15320	310.5981
15330	310.5210
15340	310.0380
15350	307.2889
15360	310.3956
15370	311.6718
15380	309.7680
15390	306.6895
15400	308.5984
15410	306.8599
15420	310.0488
15430	309.5098
15440	304.8615
15450	303.2042
15460	309.1363
15470	309.2435
15480	306.6197
15490	309.9940
15500	300.6455
15510	304.9394
15520	311.6731
15530	309.7297
15540	305.8171
15550	307.7460
15560	308.8372
15570	305.7741
15580	303.6885
15590	310.1381
15600	307.2504
15610	308.3329
15620	311.7652
15630	312.8412
15640	308.7520
15650	302.3245
15660	306.3839
15670	302.9502
15680	302.7348
15690	306.8891
15700	306.8981
15710	304.4279
15720	308.2410
15730	309.5114
15740	308.1416
15750	304.8412
15760	303.2544
15770	302.1113
15780	305.3401
15790	302.7320
15800	306.9172
15810	306.8586
15820	305.5027
15830	304.1387
15840	309.0002
15850	311.6171
15860	306.9560
15870	308.7511
15880	307.2237
15890	312.2699
15900	306.6655
15910	305.0981
15920	301.7510
15930	301.7549
15940	307.6288
15950	305.5599
15960	305.3886
15970	309.5519
15980	309.5649
15990	312.3616
16000	309.3198
16010	312.2800
16020	305.2316
16030	307.7968
16040	303.9198
16050	302.0034
16060	308.8291
16070	309.5644
16080	306.7222
16090	309.1151
16100	307.8899
16110	303.7154
16120	305.9146
16130	306.3243
16140	303.1864
16150	299.9785
16160	305.5580
16170	307.8736
16180	305.8239
16190	311.2837
16200	315.0204
16210	305.9411
16220	305.5991
16230	303.0502
16240	309.4890
16250	305.6324
16260	309.3959
16270	310.5550
16280	304.2526
16290	305.0348
16300	304.8018
16310	307.1188
16320	308.1903
16330	309.5472
16340	307.7508
16350	311.1095
16360	303.4366
16370	306.4307
16380	304.6943
16390	305.8171
16400	307.6105
16410	304.2076
16420	307.8922
16430	304.1543
16440	307.3063
16450	303.3932
16460	306.3067
16470	305.9677
16480	308.1120
16490	307.7507
16500	311.1927
16510	308.6728
16520	306.5855
16530	312.5947
16540	307.1202
16550	304.3621
16560	306.2747
16570	305.6040
16580	306.1878
16590	306.1373
16600	306.7410
16610	306.9465
16620	305.0342
16630	311.1200
16640	309.4457
16650	310.4787
16660	314.4219
16670	304.9173
16680	309.2787
16690	306.3730
16700	313.8521
16710	305.6951
16720	309.2424
16730	304.4282
16740	307.9048
16750	304.9736
16760	307.2698
16770	307.9038
16780	310.9671
16790	308.7704
16800	306.7785
16810	305.5325
16820	308.9712
16830	308.1311
16840	302.4237
16850	303.9543
16860	301.7872
16870	306.8919
16880	308.1702
16890	302.4732
16900	302.0053
16910	304.6566
16920	302.0379
16930	303.6620
16940	305.8626
16950	311.3003
16960	308.4900
16970	306.6545
16980	306.8138
16990	304.5218
17000	308.1149
17010	308.0052
17020	308.3995
17030	309.4420
17040	306.7299
17050	311.8042
17060	311.5040
17070	305.5812
17080	308.7187
17090	304.5551
17100	302.7086
17110	307.8006
17120	306.9656
17130	305.5002
17140	307.0935
17150	308.6207
17160	307.0547
17170	309.8119
17180	307.6906
17190	309.6403
17200	302.8495
17210	308.0786
17220	308.4371
17230	304.9689
17240	309.0236
17250	302.8273
17260	308.5991
17270	304.0957
17280	307.3671
17290	309.9500
17300	310.9981
17310	307.0617
17320	308.9658
17330	313.2982
17340	311.7224
17350	310.8225
17360	310.2044
17370	303.7244
17380	309.7637
17390	308.1635
17400	306.4920
17410	306.0722
17420	308.7550
17430	310.7771
17440	310.2678
17450	306.7416
17460	312.2681
17470	305.1111
17480	303.0171
17490	304.9148
17500	304.8473
17510	309.8788
17520	307.3381
17530	309.3861
17540	310.6718
17550	306.2646
17560	309.4134
17570	310.2791
17580	309.7973
17590	302.5942
17600	305.5706
17610	305.1869
17620	304.8174
17630	307.5389
17640	303.2327
17650	303.3050
17660	308.6718
17670	304.2844
17680	311.0408
17690	308.6417
17700	303.8681
17710	310.8142
17720	310.1311
17730	307.0840
17740	306.1555
17750	303.7596
17760	305.1188
17770	312.5860
17780	311.7917
17790	312.3879
17800	311.4367
17810	308.4746
17820	309.5668
17830	313.2567
17840	308.5635
17850	306.5204
17860	306.3699
17870	304.5173
17880	310.8375
17890	304.7061
17900	309.0165
17910	308.0920
17920	304.5254
17930	306.7223
17940	307.2845
17950	304.7308
17960	305.8401
17970	309.7905
17980	307.2374
17990	305.0338
18000	306.5836
18010	304.5483
18020	308.0817
18030	303.0835
18040	304.3511
18050	306.6970
18060	304.3022
18070	303.6380
18080	307.1353
18090	311.4277
18100	308.9779
18110	308.1050
18120	310.6128
18130	312.1783
18140	307.7631
18150	307.3333
18160	307.4747
18170	310.0473
18180	308.5753
18190	307.9536
18200	309.6467
18210	307.0422
18220	313.2118
18230	313.1563
18240	311.7161
18250	309.8365
18260	311.6681
18270	308.7671
18280	306.9934
18290	302.3950
18300	302.1323
18310	297.3133
18320	306.3239
18330	305.3649
18340	303.1634
18350	306.3391
18360	308.2983
18370	309.7964
18380	302.4024
18390	305.2574
18400	305.9691
18410	306.8979
18420	309.3946
18430	308.6229
18440	308.1822
18450	306.0986
18460	310.3207
18470	305.4811
18480	307.9206
18490	309.0368
18500	308.8592
18510	309.6717
18520	309.0827
18530	305.3520
18540	307.5775
18550	304.7435
18560	304.9097
18570	310.0347
18580	308.0117
18590	312.1588
18600	308.7348
18610	312.8706
18620	309.1779
18630	308.8053
18640	319.3281
18650	311.6246
18660	310.8880
18670	312.5805
18680	308.9078
18690	312.5647
18700	311.7834
18710	306.7611
18720	307.3060
18730	306.5479
18740	309.4463
18750	312.6604
18760	307.3925
18770	307.6771
18780	312.1329
18790	308.7808
18800	311.6056
18810	308.8657
18820	311.0659
18830	314.1284
18840	313.6310
18850	308.9222
18860	311.6977
18870	306.9518
18880	309.6726
18890	307.8868
18900	304.5393
18910	308.1021
18920	307.0102
18930	307.3982
18940	308.7960
18950	309.4166
18960	310.0330
18970	305.9750
18980	305.3811
18990	306.2222
19000	306.7353
19010	300.3457
19020	304.2118
19030	310.3582
19040	309.2937
19050	307.8774
19060	313.6594
19070	308.3332
19080	304.4708
19090	303.5706
19100	300.6579
19110	301.8716
19120	302.9580
19130	302.3399
19140	306.1296
19150	307.0182
19160	308.7204
19170	304.1113
19180	311.0273
19190	305.2033
19200	307.2204
19210	302.8763
19220	305.8737
19230	311.4704
19240	310.4795
19250	310.7812
19260	314.1516
19270	310.0574
19280	306.0628
19290	308.7755
19300	303.0792
19310	308.5580
19320	303.3234
19330	304.5361
19340	302.1794
19350	307.5521
19360	308.1649
19370	303.2971
19380	302.8012
19390	300.8928
19400	302.7275
19410	306.2625
19420	299.0578
19430	302.1410
19440	301.3680
19450	304.8496
19460	303.5625
19470	306.2824
19480	306.4688
19490	303.2834
19500	302.3971
19510	312.2972
19520	302.8837
19530	309.6769
19540	307.1159
19550	306.6225
19560	308.8893
19570	302.7235
19580	305.6112
19590	308.6329
19600	307.2854
19610	302.2674
19620	308.4108
19630	305.2804
19640	306.4099
19650	309.4677
19660	308.7267
19670	311.5750
19680	311.0354
19690	310.5542
19700	309.2875
19710	313.6382
19720	309.1237
19730	312.5085
19740	305.0285
19750	308.1765
19760	306.9306
19770	305.3405
19780	312.2409
19790	309.4431
19800	310.2265
19810	307.8650
19820	307.0511
19830	306.9535
19840	306.4381
19850	307.5003
19860	303.3320
19870	301.6564
19880	305.4266
19890	303.9648
19900	309.8833
19910	308.7434
19920	303.3022
19930	309.1922
19940	302.5598
19950	307.3790
19960	304.0603
19970	311.7651
19980	306.0765
19990	308.0330
20000	306.7920
20010	306.9118
20020	300.9561
20030	306.3018
20040	302.8912
20050	304.0390
20060	301.4858
20070	302.8006
20080	308.4262
20090	307.4052
20100	308.9972
20110	303.8880
20120	307.4836
20130	305.5688
20140	304.3848
20150	311.0219
20160	306.4206
20170	309.5048
20180	308.0585
20190	310.0746
20200	308.3906
20210	309.0618
20220	308.8311
20230	304.9026
20240	307.1464
20250	305.0052
20260	304.8816
20270	307.7225
20280	304.5946
20290	303.7967
20300	307.3060
20310	306.8375
20320	302.5380
20330	306.9363
20340	307.4753
20350	308.1084
20360	305.8130
20370	307.0924
20380	305.1823
20390	308.4441
20400	309.2937
20410	304.6662
20420	305.1919
20430	306.4455
20440	308.1520
20450	300.0253
20460	305.3816
20470	308.7735
20480	302.1467
20490	304.9178
20500	309.0855
20510	305.3098
20520	305.9140
20530	304.1975
20540	303.2281
20550	308.8276
20560	301.3176
20570	305.9987
20580	305.0167
20590	306.6755
20600	303.4996
20610	302.4717
20620	305.8989
20630	307.0407
20640	308.1928
20650	309.5487
20660	303.6604
20670	308.0096
20680	309.8077
20690	304.8842
20700	310.1473
20710	308.6229
20720	309.0509
20730	302.2484
20740	311.0047
20750	305.8620
20760	309.7020
20770	310.0782
20780	308.3311
20790	306.8982
20800	308.0211
20810	306.5033
20820	308.2581
20830	300.9581
20840	309.0843
20850	308.7110
20860	304.4069
20870	308.9081
20880	308.6852
20890	306.0903
20900	313.0047
20910	313.6208
20920	311.1825
20930	305.3567
20940	304.1024
20950	304.1316
20960	309.3930
20970	308.6012
20980	307.9739
20990	308.8506
21000	302.4687
21010	299.8310
21020	301.9454
21030	303.7213
21040	305.0900
21050	305.8108
21060	306.7991
21070	310.7786
21080	308.0621
21090	309.4185
21100	308.1915
21110	307.0656
21120	308.9462
21130	307.1163
21140	308.1201
21150	312.8929
21160	305.2919
21170	306.1938
21180	302.6158
21190	307.7151
21200	306.7950
21210	298.4973
21220	311.2472
21230	307.6051
21240	308.5295
21250	304.4135
21260	308.0723
21270	307.7488
21280	308.1428
21290	307.0663
21300	306.4383
21310	307.5692
21320	309.0518
21330	310.2944
21340	307.0062
21350	311.1776
21360	305.0647
21370	307.6362
21380	308.6616
21390	307.1874
21400	309.8912
21410	304.1715
21420	312.6149
21430	312.4556
21440	309.2079
21450	312.6666
21460	309.1408
21470	307.6528
21480	313.2920
21490	311.1836
21500	312.6876
21510	310.1709
21520	309.0907
21530	310.4285
21540	312.1437
21550	310.7394
21560	307.7423
21570	310.2587
21580	308.5998
21590	309.1708
21600	305.6177
21610	311.0801
21620	309.6545
21630	314.4231
21640	309.9322
21650	309.8125
21660	305.7274
21670	307.6949
21680	311.8605
21690	311.8343
21700	309.8289
21710	304.7199
21720	304.2877
21730	306.8699
21740	307.5527
21750	304.3830
21760	305.5805
21770	307.5326
21780	312.8670
21790	307.0307
21800	309.2328
21810	307.3924
21820	309.3007
21830	307.8538
21840	308.9889
21850	310.2946
21860	303.6181
21870	308.4362
21880	309.9400
21890	313.3943
21900	314.7361
21910	310.1223
21920	312.9452
21930	310.0494
21940	310.7893
21950	304.5628
21960	314.4390
21970	313.1848
21980	306.3103
21990	311.8116
22000	309.6072
22010	309.9705
22020	310.4012
22030	313.7826
22040	313.3099
22050	315.2160
22060	316.0783
22070	314.4025
22080	315.6747
22090	314.8071
22100	314.5984
22110	313.2552
22120	312.8921
22130	310.4674
22140	314.6054
22150	314.4251
22160	312.9230
22170	322.0627
22180	314.7719
22190	314.8657
22200	313.6968
22210	313.7842
22220	312.2134
22230	306.6573
22240	309.0804
22250	315.2441
22260	313.0909
22270	309.2560
22280	308.4086
22290	309.8043
22300	313.8919
22310	308.8816
22320	314.3711
22330	307.2083
22340	307.4019
22350	309.2804
22360	309.8606
22370	311.3893
22380	316.3061
22390	310.2336
22400	312.7501
22410	313.6545
22420	310.0413
22430	308.0914
22440	308.5830
22450	309.0796
22460	306.4850
22470	313.6191
22480	307.1294
22490	311.0608
22500	312.6781
22510	313.7724
22520	310.9900
22530	311.5931
22540	314.6682
22550	311.2068
22560	312.7853
22570	306.8668
22580	313.3462
22590	312.0886
22600	310.1476
22610	311.3573
22620	308.3170
22630	310.9327
22640	310.0553
22650	309.3123
22660	306.4327
22670	312.6277
22680	310.9277
22690	311.9915
22700	304.9026
22710	305.4894
22720	311.5612
22730	313.6059
22740	312.0185
22750	304.0892
22760	308.2807
22770	309.0831
22780	305.8431
22790	309.1529
22800	303.7884
22810	311.2461
22820	307.7628
22830	311.1748
22840	311.5030
22850	315.6428
22860	307.9906
22870	314.1506
22880	315.9844
22890	309.2992
22900	310.8672
22910	310.3999
22920	311.0939
22930	305.2433
22940	311.5501
22950	311.1550
22960	307.4955
22970	306.8313
22980	305.0498
22990	312.9185
23000	304.8132
23010	309.4839
23020	311.4377
23030	308.0114
23040	313.7606
23050	308.3880
23060	309.4524
23070	306.5893
23080	304.6693
23090	304.1116
23100	305.6155
23110	306.5227
23120	307.4380
23130	308.8428
23140	301.9185
23150	314.0038
23160	308.6796
23170	307.0248
23180	307.2233
23190	308.0229
23200	307.0634
23210	306.6232
23220	307.8682
23230	307.4117
23240	305.4405
23250	304.1086
23260	307.8899
23270	306.9874
23280	303.4514
23290	308.0863
23300	303.8960
23310	306.8832
23320	304.9977
23330	305.5158
23340	305.7253
23350	306.1009
23360	304.2775
23370	305.2246
23380	305.9452
23390	304.5965
23400	304.5593
23410	306.4740
23420	303.3206
23430	308.0335
23440	305.9023
23450	308.6738
23460	309.0314
23470	308.7677
23480	310.1185
23490	301.1388
23500	303.3820
23510	304.6877
23520	307.8167
23530	305.9598
23540	306.3834
23550	301.0839
23560	306.3083
23570	311.4981
23580	301.6425
23590	308.0131
23600	306.0390
23610	305.1432
23620	307.5178
23630	302.4881
23640	303.8153
23650	305.7488
23660	303.0699
23670	304.0023
23680	299.9084
23690	305.6758
23700	305.0688
23710	309.1822
23720	308.3302
23730	312.5492
23740	308.0141
23750	310.0179
23760	307.2505
23770	302.9327
23780	309.6125
23790	308.3817
23800	307.8240
23810	308.5775
23820	311.5218
23830	308.4204
23840	309.6710
23850	309.2578
23860	311.0100
23870	308.9873
23880	310.0943
23890	314.5837
23900	312.7633
23910	313.2453
23920	309.4309
23930	310.3373
23940	312.2551
23950	312.9677
23960	308.7209
23970	303.5643
23980	306.3496
23990	303.8907
24000	313.2926
24010	307.0213
24020	316.7024
24030	312.2527
24040	303.5298
24050	304.4518
24060	306.0909
24070	300.4346
24080	305.8501
24090	306.6999
24100	305.6602
24110	313.1862
24120	312.1607
24130	310.4204
24140	303.9869
24150	307.5792
24160	305.5045
24170	303.5054
24180	305.0644
24190	306.3751
24200	305.5997
24210	306.1760
24220	308.4550
24230	305.3869
24240	307.5801
24250	308.9410
24260	308.8603
24270	306.7664
24280	306.2591
24290	304.3201
24300	306.5369
24310	310.4857
24320	304.1796
24330	313.8254
24340	314.8399
24350	308.1893
24360	307.7307
24370	310.6387
24380	311.5651
24390	307.7955
24400	308.2228
24410	309.4494
24420	310.2237
24430	311.7085
24440	307.6029
24450	309.7561
24460	309.0820
24470	314.0324
24480	309.1190
24490	308.3253
24500	307.6281
24510	304.9229
24520	300.5620
24530	305.6176
24540	305.5823
24550	306.8703
24560	309.1695
24570	309.3743
24580	304.9813
24590	306.4819
24600	310.3949
24610	302.7238
24620	306.6923
24630	308.6271
24640	308.0387
24650	310.9169
24660	306.6774
24670	311.3470
24680	314.3555
24690	307.7732
24700	309.4975
24710	310.2338
24720	308.1330
24730	305.1939
24740	309.9152
24750	312.8127
24760	308.7855
24770	306.9066
24780	305.8381
24790	310.5949
24800	305.7147
24810	310.3587
24820	308.4380
24830	309.7647
24840	303.0021
24850	311.9701
24860	306.3754
24870	310.7054
24880	307.8660
24890	305.7698
24900	305.7173
24910	305.5890
24920	309.5988
24930	310.5418
24940	304.2430
24950	308.4091
24960	308.1424
24970	309.2293
24980	309.2764
24990	310.2704
25000	306.9191
25010	309.3319
25020	307.4295
25030	311.8723
25040	307.4968
25050	310.6314
25060	307.7487
25070	304.5671
25080	306.0354
25090	305.7131
25100	302.3526
25110	306.7919
25120	306.4948
25130	309.6951
25140	304.2659
25150	312.9812
25160	307.0540
25170	312.3212
25180	310.7460
25190	307.9391
25200	314.1973
25210	312.8663
25220	311.5210
25230	309.3251
25240	313.8130
25250	309.4395
25260	315.6609
25270	308.7207
25280	307.7361
25290	308.8906
25300	306.3241
25310	311.0862
25320	303.3663
25330	308.0312
25340	308.7735
25350	309.1567
25360	308.3529
25370	310.0442
25380	311.5300
25390	309.1224
25400	305.2983
25410	308.7032
25420	302.1214
25430	306.1402
25440	307.7370
25450	307.1040
25460	304.3228
25470	305.8693
25480	306.5836
25490	302.1071
25500	305.5158
25510	306.7199
25520	304.2842
25530	301.4149
25540	298.5971
25550	307.3506
25560	308.3447
25570	307.1422
25580	304.0506
25590	306.4424
25600	304.9790
25610	301.8687
25620	305.3183
25630	304.4523
25640	305.7224
25650	309.5143
25660	308.3370
25670	310.4675
25680	302.5939
25690	308.8280
25700	304.0433
25710	308.4485
25720	307.1019
25730	300.5138
25740	310.3362
25750	311.2224
25760	310.8093
25770	309.2138
25780	314.5073
25790	310.9335
25800	306.2087
25810	304.1180
25820	302.9544
25830	307.7731
25840	306.2961
25850	312.4501
25860	305.7744
25870	307.3523
25880	305.1090
25890	305.4366
25900	305.4469
25910	309.1505
25920	311.0124
25930	309.6067
25940	309.7170
25950	309.4475
25960	305.5230
25970	307.2563
25980	310.2379
25990	306.3732
26000	306.1647
26010	303.0861
26020	310.9359
26030	306.8554
26040	303.5344
26050	304.3053
26060	305.7365
26070	308.4770
26080	305.7668
26090	311.7859
26100	305.0561
26110	310.8142
26120	305.8947
26130	305.5566
26140	305.8096
26150	306.4704
26160	300.3520
26170	306.9415
26180	305.1677
26190	302.1547
26200	307.9956
26210	301.9277
26220	301.1265
26230	304.7873
26240	300.9241
26250	304.1482
26260	308.1744
26270	308.1973
26280	303.8426
26290	303.2425
26300	302.2158
26310	303.6244
26320	304.2285
26330	304.2891
26340	311.5666
26350	307.7408
26360	311.8341
26370	308.4911
26380	303.8412
26390	303.6166
26400	305.2238
26410	305.3165
26420	306.0630
26430	308.1884
26440	303.3906
26450	309.7436
26460	306.6635
26470	306.6432
26480	304.2402
26490	304.9044
26500	306.4514
26510	304.8221
26520	306.1752
26530	308.5490
26540	311.2716
26550	305.3696
26560	305.4583
26570	305.4821
26580	303.9401
26590	302.6905
26600	303.8693
26610	305.0947
26620	301.3564
26630	302.9542
26640	307.1300
26650	306.8417
26660	303.1327
26670	302.0737
26680	299.5950
26690	305.3940
26700	306.5713
26710	303.8179
26720	307.9767
26730	307.6113
26740	306.7279
26750	303.2598
26760	302.9917
26770	302.7567
26780	301.3603
26790	300.1525
26800	303.6707
26810	303.5826
26820	306.4662
26830	302.2652
26840	298.8651
26850	302.8881
26860	301.6032
26870	303.3973
26880	305.4194
26890	302.2104
26900	308.5625
26910	302.1714
26920	308.5779
26930	303.6072
26940	302.5701
26950	299.0878
26960	305.1278
26970	304.1136
26980	300.8903
26990	304.3077
27000	305.9238
27010	305.6200
27020	306.7134
27030	307.5359
27040	308.7924
27050	308.0993
27060	309.4831
27070	305.4661
27080	307.5530
27090	303.0543
27100	302.9105
27110	306.1137
27120	306.3727
27130	309.8395
27140	306.8886
27150	305.8557
27160	309.7352
27170	304.2884
27180	302.1748
27190	305.2775
27200	305.0307
27210	307.5422
27220	304.8534
27230	305.9333
27240	306.5065
27250	303.7495
27260	308.3709
27270	307.2674
27280	303.1559
27290	303.7856
27300	306.4800
27310	301.9692
27320	309.1358
27330	307.7206
27340	308.2181
27350	305.8907
27360	306.7410
27370	306.8912
27380	306.3837
27390	300.1788
27400	308.4527
27410	307.8625
27420	304.7731
27430	313.5080
27440	307.7964
27450	305.1422
27460	308.5367
27470	308.8026
27480	306.5922
