BOND: 236.62272676732266
ANGLE: 710.677995590437
DIHED: 301.00013476652515
IMPRP: 42.00091227877197
ELECT: -22795.60730740935
VDW: 1604.9211797820265
BOUNDARY: 4.414113548645141
MISC: 0.0
KINETIC: 4363.577774772514
TOTAL: -15532.392469333043
TEMP: 314.5244177982195
TOTAL2: -15513.998400829889
TOTAL3: -15513.982372622757
TEMPAVG: 314.5538704029592
